TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud,TxnDay,TxnMonth,TxnWeekday,IsWeekend,TransactionType_enc,Location_enc,MerchantFraudRate,LocationFraudRate
34556,2024-07-28,807.81,172,purchase,San Diego,0,28,7,6,1,0,8,0.0,0.011373751359905053
34557,2024-03-19,4242.25,328,purchase,Dallas,0,19,3,1,0,0,1,0.0,0.009825327510917031
34558,2024-08-26,760.32,256,refund,Houston,0,26,8,0,0,1,2,0.01904761904761905,0.010509458512661395
34559,2024-02-24,201.55,917,refund,Los Angeles,0,24,2,5,1,1,3,0.010309278350515464,0.009561191626409019
34560,2023-11-20,3506.47,860,refund,San Antonio,0,20,11,0,0,1,7,0.03,0.009838998211091235
34561,2024-06-09,2723.47,359,purchase,Chicago,0,9,6,6,1,0,0,0.0,0.009320121652114197
34562,2024-08-20,3991.76,989,refund,Houston,0,20,8,1,0,1,2,0.04040404040404041,0.010509458512661395
34563,2024-06-08,2277.63,686,refund,San Diego,0,8,6,5,1,1,8,0.011235955056179775,0.011373751359905053
34564,2024-06-29,610.38,1000,purchase,San Diego,0,29,6,5,1,0,8,0.008928571428571428,0.011373751359905053
34565,2024-09-05,1587.92,743,refund,Los Angeles,0,5,9,3,0,1,3,0.0,0.009561191626409019
34566,2024-04-22,4911.02,459,purchase,San Jose,1,22,4,0,0,0,9,0.0196078431372549,0.00887302396736359
34567,2024-03-22,4429.35,220,purchase,Dallas,0,22,3,4,0,0,1,0.0,0.009825327510917031
34568,2024-09-09,101.94,777,refund,San Jose,0,9,9,0,0,1,9,0.009708737864077669,0.00887302396736359
34569,2024-03-02,4240.96,889,purchase,Chicago,0,2,3,5,1,0,0,0.021739130434782608,0.009320121652114197
34570,2024-06-28,3488.79,326,purchase,Chicago,0,28,6,4,0,0,0,0.025210084033613446,0.009320121652114197
34571,2024-03-30,2602.94,798,purchase,Los Angeles,0,30,3,5,1,0,3,0.0,0.009561191626409019
34572,2024-10-11,1949.81,55,purchase,San Diego,0,11,10,4,0,0,8,0.012987012987012988,0.011373751359905053
34573,2024-09-09,2323.0,925,refund,Phoenix,0,9,9,0,0,1,6,0.010638297872340425,0.009939759036144578
34574,2024-08-01,113.39,385,purchase,Dallas,0,1,8,3,0,0,1,0.0,0.009825327510917031
34575,2024-03-09,3637.95,748,refund,Los Angeles,0,9,3,5,1,1,3,0.0,0.009561191626409019
34576,2024-02-03,363.14,391,refund,New York,0,3,2,5,1,1,4,0.0,0.011608125687981587
34577,2024-02-02,4169.1,5,refund,Los Angeles,0,2,2,4,0,1,3,0.00980392156862745,0.009561191626409019
34578,2024-07-28,3123.93,14,refund,San Diego,0,28,7,6,1,1,8,0.0,0.011373751359905053
34579,2024-09-09,16.89,322,refund,Phoenix,0,9,9,0,0,1,6,0.010638297872340425,0.009939759036144578
34580,2024-03-18,4026.64,962,purchase,San Diego,0,18,3,0,0,0,8,0.0,0.011373751359905053
34581,2024-03-07,731.1,578,purchase,San Jose,0,7,3,3,0,0,9,0.008695652173913044,0.00887302396736359
34582,2024-01-28,1506.52,917,purchase,Chicago,0,28,1,6,1,0,0,0.010309278350515464,0.009320121652114197
34583,2024-04-27,1921.13,494,purchase,San Antonio,0,27,4,5,1,0,7,0.010309278350515464,0.009838998211091235
34584,2024-07-10,4949.81,271,refund,Philadelphia,0,10,7,2,0,1,5,0.0,0.009115770282588878
34585,2024-03-27,2897.99,935,purchase,San Diego,0,27,3,2,0,0,8,0.009433962264150943,0.011373751359905053
34586,2024-04-18,3835.67,256,purchase,San Antonio,0,18,4,3,0,0,7,0.01904761904761905,0.009838998211091235
34587,2024-02-22,2896.46,980,refund,Philadelphia,0,22,2,3,0,1,5,0.0,0.009115770282588878
34588,2024-05-27,2158.63,170,purchase,New York,0,27,5,0,0,0,4,0.022222222222222223,0.011608125687981587
34589,2024-03-27,4803.32,774,refund,New York,0,27,3,2,0,1,4,0.010309278350515464,0.011608125687981587
34590,2024-07-13,4943.53,738,purchase,Houston,0,13,7,5,1,0,2,0.0,0.010509458512661395
34591,2024-03-22,1071.13,459,purchase,San Jose,0,22,3,4,0,0,9,0.0196078431372549,0.00887302396736359
34592,2024-02-21,2827.63,49,refund,San Diego,0,21,2,2,0,1,8,0.021052631578947368,0.011373751359905053
34593,2023-10-26,2486.9,732,purchase,Philadelphia,0,26,10,3,0,0,5,0.019417475728155338,0.009115770282588878
34594,2023-10-30,2883.74,334,purchase,Los Angeles,0,30,10,0,0,0,3,0.0,0.009561191626409019
34595,2024-07-15,610.81,1000,refund,Chicago,0,15,7,0,0,1,0,0.008928571428571428,0.009320121652114197
34596,2024-08-02,169.25,172,refund,Dallas,0,2,8,4,0,1,1,0.0,0.009825327510917031
34597,2024-02-13,1555.58,23,refund,Los Angeles,0,13,2,1,0,1,3,0.01282051282051282,0.009561191626409019
34598,2024-02-14,3059.55,851,refund,Chicago,0,14,2,2,0,1,0,0.02654867256637168,0.009320121652114197
34599,2023-10-29,3734.31,621,refund,Dallas,0,29,10,6,1,1,1,0.02247191011235955,0.009825327510917031
34600,2023-12-10,2322.54,561,purchase,San Diego,0,10,12,6,1,0,8,0.010101010101010102,0.011373751359905053
34601,2024-06-06,3320.63,249,purchase,Dallas,0,6,6,3,0,0,1,0.0,0.009825327510917031
34602,2023-10-24,3622.12,627,refund,San Diego,0,24,10,1,0,1,8,0.0,0.011373751359905053
34603,2024-03-15,2381.22,726,refund,San Antonio,0,15,3,4,0,1,7,0.009615384615384616,0.009838998211091235
34604,2024-02-05,4856.09,956,purchase,San Diego,0,5,2,0,0,0,8,0.009259259259259259,0.011373751359905053
34605,2024-06-08,2237.71,374,refund,Phoenix,0,8,6,5,1,1,6,0.009345794392523364,0.009939759036144578
34606,2023-12-31,2236.98,43,purchase,Dallas,0,31,12,6,1,0,1,0.010416666666666666,0.009825327510917031
34607,2023-11-27,3469.09,610,purchase,Dallas,0,27,11,0,0,0,1,0.012048192771084338,0.009825327510917031
34608,2024-06-03,4833.69,707,refund,Los Angeles,0,3,6,0,0,1,3,0.0,0.009561191626409019
34609,2024-10-12,4076.95,239,refund,Dallas,0,12,10,5,1,1,1,0.02197802197802198,0.009825327510917031
34610,2024-09-29,2952.59,274,purchase,San Diego,0,29,9,6,1,0,8,0.0,0.011373751359905053
34611,2023-12-11,395.43,225,purchase,Los Angeles,0,11,12,0,0,0,3,0.023255813953488372,0.009561191626409019
34612,2024-08-10,2881.23,751,refund,San Antonio,0,10,8,5,1,1,7,0.011111111111111112,0.009838998211091235
34613,2024-05-13,1131.48,392,purchase,San Jose,0,13,5,0,0,0,9,0.017241379310344827,0.00887302396736359
34614,2024-04-16,4898.9,325,purchase,Houston,0,16,4,1,0,0,2,0.02654867256637168,0.010509458512661395
34615,2023-12-15,4044.89,562,refund,San Antonio,0,15,12,4,0,1,7,0.009708737864077669,0.009838998211091235
34616,2024-07-21,2996.98,727,refund,New York,0,21,7,6,1,1,4,0.00909090909090909,0.011608125687981587
34617,2024-09-16,1961.38,511,purchase,Los Angeles,0,16,9,0,0,0,3,0.0,0.009561191626409019
34618,2024-01-23,3653.11,677,refund,Houston,0,23,1,1,0,1,2,0.016260162601626018,0.010509458512661395
34619,2024-03-14,2394.67,957,purchase,San Antonio,0,14,3,3,0,0,7,0.0,0.009838998211091235
34620,2024-08-11,4035.2,474,purchase,Houston,0,11,8,6,1,0,2,0.008928571428571428,0.010509458512661395
34621,2024-05-31,1609.57,10,refund,Dallas,0,31,5,4,0,1,1,0.0,0.009825327510917031
34622,2024-02-13,4485.28,145,purchase,Chicago,0,13,2,1,0,0,0,0.01098901098901099,0.009320121652114197
34623,2024-04-04,2298.19,715,refund,Dallas,0,4,4,3,0,1,1,0.009345794392523364,0.009825327510917031
34624,2024-08-25,3855.95,3,refund,San Antonio,0,25,8,6,1,1,7,0.010752688172043012,0.009838998211091235
34625,2024-02-19,3685.63,463,refund,San Antonio,0,19,2,0,0,1,7,0.0,0.009838998211091235
34626,2024-08-01,202.7,366,purchase,Philadelphia,0,1,8,3,0,0,5,0.010309278350515464,0.009115770282588878
34627,2023-12-11,1947.86,33,refund,Houston,0,11,12,0,0,1,2,0.009708737864077669,0.010509458512661395
34628,2024-07-04,3892.76,94,purchase,Houston,0,4,7,3,0,0,2,0.01834862385321101,0.010509458512661395
34629,2024-02-24,667.36,424,purchase,Philadelphia,0,24,2,5,1,0,5,0.0,0.009115770282588878
34630,2024-04-30,2994.9,105,refund,Phoenix,0,30,4,1,0,1,6,0.011111111111111112,0.009939759036144578
34631,2024-06-16,2604.76,540,purchase,Chicago,0,16,6,6,1,0,0,0.02,0.009320121652114197
34632,2024-07-12,4878.91,412,refund,Dallas,0,12,7,4,0,1,1,0.018691588785046728,0.009825327510917031
34633,2023-12-09,1028.7,371,refund,Chicago,0,9,12,5,1,1,0,0.011627906976744186,0.009320121652114197
34634,2024-04-25,278.52,570,purchase,Los Angeles,0,25,4,3,0,0,3,0.035398230088495575,0.009561191626409019
34635,2023-11-04,4143.9,913,refund,Philadelphia,0,4,11,5,1,1,5,0.01,0.009115770282588878
34636,2024-10-08,4641.92,578,purchase,Dallas,0,8,10,1,0,0,1,0.008695652173913044,0.009825327510917031
34637,2024-01-25,176.66,810,purchase,Philadelphia,0,25,1,3,0,0,5,0.01,0.009115770282588878
34638,2024-03-26,4272.78,541,refund,Los Angeles,0,26,3,1,0,1,3,0.008771929824561403,0.009561191626409019
34639,2024-08-20,3823.39,296,purchase,San Diego,0,20,8,1,0,0,8,0.0,0.011373751359905053
34640,2024-05-27,1721.3,774,purchase,Los Angeles,0,27,5,0,0,0,3,0.010309278350515464,0.009561191626409019
34641,2024-06-08,4288.29,694,purchase,Philadelphia,0,8,6,5,1,0,5,0.0,0.009115770282588878
34642,2024-08-25,3997.7,375,refund,San Jose,0,25,8,6,1,1,9,0.0,0.00887302396736359
34643,2024-03-17,692.38,657,purchase,Chicago,0,17,3,6,1,0,0,0.009900990099009901,0.009320121652114197
34644,2024-01-29,1966.05,930,purchase,New York,0,29,1,0,0,0,4,0.011363636363636364,0.011608125687981587
34645,2024-04-16,2535.72,605,refund,New York,0,16,4,1,0,1,4,0.01904761904761905,0.011608125687981587
34646,2023-11-13,3002.81,43,purchase,San Antonio,0,13,11,0,0,0,7,0.010416666666666666,0.009838998211091235
34647,2023-11-26,1994.88,806,purchase,Philadelphia,0,26,11,6,1,0,5,0.009259259259259259,0.009115770282588878
34648,2024-06-15,2500.91,888,purchase,San Jose,0,15,6,5,1,0,9,0.0,0.00887302396736359
34649,2023-11-12,111.68,254,purchase,Phoenix,0,12,11,6,1,0,6,0.019417475728155338,0.009939759036144578
34650,2024-06-22,1909.93,844,refund,Phoenix,0,22,6,5,1,1,6,0.009615384615384616,0.009939759036144578
34651,2023-12-26,1442.13,69,refund,Phoenix,0,26,12,1,0,1,6,0.011494252873563218,0.009939759036144578
34652,2024-05-22,4453.51,672,refund,San Antonio,0,22,5,2,0,1,7,0.0,0.009838998211091235
34653,2024-09-23,1812.05,327,refund,Phoenix,0,23,9,0,0,1,6,0.01904761904761905,0.009939759036144578
34654,2023-12-30,4093.57,371,refund,Los Angeles,0,30,12,5,1,1,3,0.011627906976744186,0.009561191626409019
34655,2024-08-14,33.84,25,refund,Philadelphia,0,14,8,2,0,1,5,0.02631578947368421,0.009115770282588878
34656,2024-07-16,2242.63,419,refund,Houston,0,16,7,1,0,1,2,0.010416666666666666,0.010509458512661395
34657,2023-11-26,4911.51,547,refund,Chicago,0,26,11,6,1,1,0,0.017391304347826087,0.009320121652114197
34658,2024-04-13,2352.15,149,purchase,San Antonio,0,13,4,5,1,0,7,0.0,0.009838998211091235
34659,2024-01-09,4412.58,850,purchase,San Jose,1,9,1,1,0,0,9,0.011764705882352941,0.00887302396736359
34660,2023-12-31,2301.65,805,refund,San Antonio,0,31,12,6,1,1,7,0.017699115044247787,0.009838998211091235
34661,2023-11-16,2840.88,701,refund,Dallas,0,16,11,3,0,1,1,0.0,0.009825327510917031
34662,2023-12-30,4407.48,814,purchase,San Diego,0,30,12,5,1,0,8,0.011235955056179775,0.011373751359905053
34663,2024-09-30,2166.52,566,purchase,Chicago,0,30,9,0,0,0,0,0.00980392156862745,0.009320121652114197
34664,2024-05-31,624.63,675,purchase,San Antonio,0,31,5,4,0,0,7,0.009708737864077669,0.009838998211091235
34665,2023-11-08,4844.55,349,purchase,Dallas,0,8,11,2,0,0,1,0.0,0.009825327510917031
34666,2024-09-20,1137.39,567,purchase,New York,0,20,9,4,0,0,4,0.012658227848101266,0.011608125687981587
34667,2024-07-22,4224.84,224,purchase,Phoenix,0,22,7,0,0,0,6,0.01020408163265306,0.009939759036144578
34668,2024-07-24,2991.82,886,purchase,Los Angeles,0,24,7,2,0,0,3,0.02830188679245283,0.009561191626409019
34669,2024-01-20,4379.38,430,purchase,New York,0,20,1,5,1,0,4,0.0,0.011608125687981587
34670,2023-10-27,3857.46,129,purchase,Phoenix,0,27,10,4,0,0,6,0.01818181818181818,0.009939759036144578
34671,2024-03-26,2824.16,864,purchase,Los Angeles,0,26,3,1,0,0,3,0.0,0.009561191626409019
34672,2024-01-11,1179.0,629,purchase,Houston,0,11,1,3,0,0,2,0.0,0.010509458512661395
34673,2024-10-05,4149.55,627,refund,San Diego,0,5,10,5,1,1,8,0.0,0.011373751359905053
34674,2024-06-08,3079.54,896,refund,Philadelphia,0,8,6,5,1,1,5,0.010101010101010102,0.009115770282588878
34675,2024-07-14,2664.83,578,refund,San Antonio,0,14,7,6,1,1,7,0.008695652173913044,0.009838998211091235
34676,2024-02-18,3201.73,714,refund,Chicago,0,18,2,6,1,1,0,0.0,0.009320121652114197
34677,2023-12-03,1965.55,58,purchase,Houston,0,3,12,6,1,0,2,0.0,0.010509458512661395
34678,2024-07-12,3089.48,295,purchase,Philadelphia,0,12,7,4,0,0,5,0.011627906976744186,0.009115770282588878
34679,2023-11-19,1965.5,904,purchase,Houston,0,19,11,6,1,0,2,0.01020408163265306,0.010509458512661395
34680,2024-03-22,4833.88,781,purchase,Dallas,0,22,3,4,0,0,1,0.0,0.009825327510917031
34681,2024-04-06,317.75,522,refund,San Diego,0,6,4,5,1,1,8,0.010101010101010102,0.011373751359905053
34682,2024-03-05,4704.47,599,refund,New York,0,5,3,1,0,1,4,0.00909090909090909,0.011608125687981587
34683,2024-02-22,2920.47,653,refund,San Diego,0,22,2,3,0,1,8,0.0,0.011373751359905053
34684,2024-02-11,2675.13,422,refund,Chicago,0,11,2,6,1,1,0,0.017699115044247787,0.009320121652114197
34685,2024-10-12,810.42,774,refund,San Antonio,0,12,10,5,1,1,7,0.010309278350515464,0.009838998211091235
34686,2024-03-29,510.16,799,refund,Chicago,0,29,3,4,0,1,0,0.0,0.009320121652114197
34687,2024-09-29,2305.18,654,purchase,New York,0,29,9,6,1,0,4,0.009345794392523364,0.011608125687981587
34688,2024-07-02,3713.85,506,refund,Philadelphia,0,2,7,1,0,1,5,0.0,0.009115770282588878
34689,2024-09-25,2037.58,30,refund,New York,0,25,9,2,0,1,4,0.010309278350515464,0.011608125687981587
34690,2023-11-11,2377.26,382,refund,Dallas,0,11,11,5,1,1,1,0.008928571428571428,0.009825327510917031
34691,2024-09-14,4728.74,145,purchase,Los Angeles,0,14,9,5,1,0,3,0.01098901098901099,0.009561191626409019
34692,2024-03-08,2224.08,361,purchase,Chicago,0,8,3,4,0,0,0,0.0,0.009320121652114197
34693,2024-05-29,4293.49,922,purchase,Los Angeles,0,29,5,2,0,0,3,0.0125,0.009561191626409019
34694,2024-02-11,3499.31,977,refund,San Diego,0,11,2,6,1,1,8,0.0,0.011373751359905053
34695,2024-08-09,1258.93,550,purchase,Phoenix,0,9,8,4,0,0,6,0.01020408163265306,0.009939759036144578
34696,2023-12-01,1108.43,674,refund,San Antonio,0,1,12,4,0,1,7,0.009174311926605505,0.009838998211091235
34697,2023-11-29,3782.11,704,purchase,San Diego,0,29,11,2,0,0,8,0.0,0.011373751359905053
34698,2023-12-25,2395.39,707,purchase,Dallas,0,25,12,0,0,0,1,0.0,0.009825327510917031
34699,2023-11-07,129.73,996,purchase,Los Angeles,0,7,11,1,0,0,3,0.0,0.009561191626409019
34700,2024-06-03,532.47,162,refund,Dallas,0,3,6,0,0,1,1,0.02727272727272727,0.009825327510917031
34701,2023-11-20,551.0,989,purchase,San Antonio,0,20,11,0,0,0,7,0.04040404040404041,0.009838998211091235
34702,2024-10-17,3344.88,722,refund,San Jose,0,17,10,3,0,1,9,0.0,0.00887302396736359
34703,2024-03-24,1232.72,622,refund,San Antonio,0,24,3,6,1,1,7,0.0,0.009838998211091235
34704,2024-01-12,3574.96,104,refund,San Jose,0,12,1,4,0,1,9,0.019801980198019802,0.00887302396736359
34705,2024-09-04,420.57,723,purchase,Philadelphia,0,4,9,2,0,0,5,0.02564102564102564,0.009115770282588878
34706,2024-03-02,346.37,946,purchase,Dallas,0,2,3,5,1,0,1,0.00909090909090909,0.009825327510917031
34707,2024-06-06,872.85,44,purchase,San Jose,0,6,6,3,0,0,9,0.01694915254237288,0.00887302396736359
34708,2024-09-02,4579.08,684,refund,Philadelphia,0,2,9,0,0,1,5,0.010101010101010102,0.009115770282588878
34709,2024-09-09,686.99,962,refund,San Jose,0,9,9,0,0,1,9,0.0,0.00887302396736359
34710,2024-06-16,4076.81,70,purchase,New York,0,16,6,6,1,0,4,0.017543859649122806,0.011608125687981587
34711,2024-07-01,1901.04,67,refund,San Antonio,0,1,7,0,0,1,7,0.00847457627118644,0.009838998211091235
34712,2024-05-30,2536.58,651,purchase,Los Angeles,0,30,5,3,0,0,3,0.011111111111111112,0.009561191626409019
34713,2024-03-12,2619.93,774,refund,San Antonio,0,12,3,1,0,1,7,0.010309278350515464,0.009838998211091235
34714,2024-09-10,2784.82,636,purchase,Dallas,0,10,9,1,0,0,1,0.009433962264150943,0.009825327510917031
34715,2024-09-21,4552.73,456,refund,Dallas,0,21,9,5,1,1,1,0.018518518518518517,0.009825327510917031
34716,2024-06-13,4113.48,482,purchase,Chicago,0,13,6,3,0,0,0,0.009259259259259259,0.009320121652114197
34717,2024-03-26,4192.78,317,refund,San Antonio,0,26,3,1,0,1,7,0.019801980198019802,0.009838998211091235
34718,2023-10-23,2233.41,741,purchase,Houston,0,23,10,0,0,0,2,0.010416666666666666,0.010509458512661395
34719,2023-12-23,2932.95,11,refund,Houston,0,23,12,5,1,1,2,0.010526315789473684,0.010509458512661395
34720,2024-04-09,3933.84,158,purchase,San Jose,0,9,4,1,0,0,9,0.0,0.00887302396736359
34721,2024-04-09,43.61,870,purchase,Houston,0,9,4,1,0,0,2,0.01904761904761905,0.010509458512661395
34722,2023-12-15,4459.48,124,purchase,New York,0,15,12,4,0,0,4,0.021052631578947368,0.011608125687981587
34723,2023-11-13,2711.88,896,purchase,Dallas,0,13,11,0,0,0,1,0.010101010101010102,0.009825327510917031
34724,2023-12-29,2918.09,726,purchase,Los Angeles,0,29,12,4,0,0,3,0.009615384615384616,0.009561191626409019
34725,2024-02-17,2435.05,318,purchase,Dallas,0,17,2,5,1,0,1,0.009345794392523364,0.009825327510917031
34726,2024-04-12,2153.58,932,refund,Houston,0,12,4,4,0,1,2,0.018867924528301886,0.010509458512661395
34727,2024-10-04,1563.91,848,refund,Philadelphia,0,4,10,4,0,1,5,0.0,0.009115770282588878
34728,2024-03-29,2454.4,881,refund,Los Angeles,0,29,3,4,0,1,3,0.03296703296703297,0.009561191626409019
34729,2024-02-17,4196.99,478,purchase,San Jose,0,17,2,5,1,0,9,0.009174311926605505,0.00887302396736359
34730,2024-03-24,357.37,273,refund,San Antonio,0,24,3,6,1,1,7,0.008928571428571428,0.009838998211091235
34731,2024-02-27,1920.5,902,refund,Philadelphia,0,27,2,1,0,1,5,0.01098901098901099,0.009115770282588878
34732,2024-07-09,1542.82,941,purchase,San Jose,0,9,7,1,0,0,9,0.012195121951219513,0.00887302396736359
34733,2024-04-09,2149.08,412,refund,New York,0,9,4,1,0,1,4,0.018691588785046728,0.011608125687981587
34734,2024-04-08,2111.03,884,refund,San Diego,0,8,4,0,0,1,8,0.009708737864077669,0.011373751359905053
34735,2024-05-27,3038.76,443,purchase,Philadelphia,0,27,5,0,0,0,5,0.0,0.009115770282588878
34736,2024-03-29,3942.34,584,refund,New York,0,29,3,4,0,1,4,0.030927835051546393,0.011608125687981587
34737,2024-01-30,3352.07,161,purchase,San Diego,0,30,1,1,0,0,8,0.010101010101010102,0.011373751359905053
34738,2024-06-07,4038.93,75,refund,Phoenix,0,7,6,4,0,1,6,0.009345794392523364,0.009939759036144578
34739,2023-11-22,129.06,542,refund,Houston,0,22,11,2,0,1,2,0.0,0.010509458512661395
34740,2024-01-28,2361.38,803,refund,Los Angeles,0,28,1,6,1,1,3,0.008620689655172414,0.009561191626409019
34741,2023-12-18,230.81,41,refund,Philadelphia,0,18,12,0,0,1,5,0.009259259259259259,0.009115770282588878
34742,2024-04-13,4568.29,109,purchase,Phoenix,0,13,4,5,1,0,6,0.008695652173913044,0.009939759036144578
34743,2024-02-07,2459.38,318,purchase,Los Angeles,0,7,2,2,0,0,3,0.009345794392523364,0.009561191626409019
34744,2024-01-18,3493.6,746,refund,Dallas,0,18,1,3,0,1,1,0.0,0.009825327510917031
34745,2024-10-10,737.02,616,refund,Houston,0,10,10,3,0,1,2,0.010638297872340425,0.010509458512661395
34746,2024-06-21,4641.14,15,purchase,San Jose,0,21,6,4,0,0,9,0.011627906976744186,0.00887302396736359
34747,2024-04-04,3189.93,404,refund,New York,0,4,4,3,0,1,4,0.03296703296703297,0.011608125687981587
34748,2023-12-12,4415.54,142,purchase,Phoenix,0,12,12,1,0,0,6,0.0,0.009939759036144578
34749,2024-05-03,3659.66,515,purchase,San Jose,0,3,5,4,0,0,9,0.0,0.00887302396736359
34750,2024-03-07,4436.34,408,purchase,Philadelphia,0,7,3,3,0,0,5,0.009523809523809525,0.009115770282588878
34751,2024-05-02,29.24,510,purchase,Houston,0,2,5,3,0,0,2,0.0,0.010509458512661395
34752,2024-04-14,1088.34,741,refund,New York,0,14,4,6,1,1,4,0.010416666666666666,0.011608125687981587
34753,2024-02-24,4891.94,728,purchase,Houston,0,24,2,5,1,0,2,0.009900990099009901,0.010509458512661395
34754,2023-12-13,4953.03,47,refund,Dallas,0,13,12,2,0,1,1,0.009433962264150943,0.009825327510917031
34755,2024-10-07,2805.67,637,purchase,Houston,0,7,10,0,0,0,2,0.01818181818181818,0.010509458512661395
34756,2024-05-23,586.31,682,purchase,Los Angeles,0,23,5,3,0,0,3,0.0,0.009561191626409019
34757,2024-02-14,3155.2,882,purchase,San Jose,0,14,2,2,0,0,9,0.012048192771084338,0.00887302396736359
34758,2024-04-06,1652.68,835,refund,Chicago,0,6,4,5,1,1,0,0.0,0.009320121652114197
34759,2024-09-23,4455.47,128,purchase,San Antonio,0,23,9,0,0,0,7,0.0,0.009838998211091235
34760,2023-11-04,4913.79,966,purchase,Phoenix,0,4,11,5,1,0,6,0.008928571428571428,0.009939759036144578
34761,2024-04-02,929.75,473,refund,Houston,0,2,4,1,0,1,2,0.01020408163265306,0.010509458512661395
34762,2024-04-15,796.16,74,purchase,Chicago,0,15,4,0,0,0,0,0.0,0.009320121652114197
34763,2024-10-06,2337.54,672,purchase,Los Angeles,0,6,10,6,1,0,3,0.0,0.009561191626409019
34764,2024-02-10,4508.06,747,refund,Chicago,0,10,2,5,1,1,0,0.04,0.009320121652114197
34765,2023-11-27,2163.29,159,refund,Houston,0,27,11,0,0,1,2,0.009523809523809525,0.010509458512661395
34766,2024-06-07,3665.23,885,refund,San Antonio,0,7,6,4,0,1,7,0.020618556701030927,0.009838998211091235
34767,2023-12-25,565.29,308,refund,Houston,0,25,12,0,0,1,2,0.03333333333333333,0.010509458512661395
34768,2024-07-14,404.85,796,purchase,Chicago,0,14,7,6,1,0,0,0.0,0.009320121652114197
34769,2024-08-06,3348.54,654,purchase,New York,0,6,8,1,0,0,4,0.009345794392523364,0.011608125687981587
34770,2023-12-16,4304.72,258,purchase,New York,0,16,12,5,1,0,4,0.0,0.011608125687981587
34771,2024-04-30,716.76,747,refund,San Diego,0,30,4,1,0,1,8,0.04,0.011373751359905053
34772,2023-12-30,3084.95,4,purchase,Philadelphia,0,30,12,5,1,0,5,0.021052631578947368,0.009115770282588878
34773,2024-05-22,7.79,734,purchase,Dallas,0,22,5,2,0,0,1,0.01680672268907563,0.009825327510917031
34774,2023-11-05,3520.62,818,refund,Philadelphia,0,5,11,6,1,1,5,0.009433962264150943,0.009115770282588878
34775,2024-09-04,2226.13,438,purchase,Dallas,0,4,9,2,0,0,1,0.0,0.009825327510917031
34776,2024-05-20,3626.67,837,refund,San Antonio,0,20,5,0,0,1,7,0.017699115044247787,0.009838998211091235
34777,2024-02-19,301.22,45,refund,San Antonio,0,19,2,0,0,1,7,0.021505376344086023,0.009838998211091235
34778,2024-10-01,2037.92,128,refund,San Diego,0,1,10,1,0,1,8,0.0,0.011373751359905053
34779,2024-08-01,4026.03,762,refund,Philadelphia,0,1,8,3,0,1,5,0.010416666666666666,0.009115770282588878
34780,2024-04-08,4818.55,269,refund,San Antonio,0,8,4,0,0,1,7,0.03,0.009838998211091235
34781,2024-09-18,4281.72,848,refund,Chicago,0,18,9,2,0,1,0,0.0,0.009320121652114197
34782,2024-10-20,4191.92,686,refund,Philadelphia,0,20,10,6,1,1,5,0.011235955056179775,0.009115770282588878
34783,2024-08-17,4734.95,333,refund,Houston,0,17,8,5,1,1,2,0.0,0.010509458512661395
34784,2024-08-17,312.67,75,purchase,San Diego,0,17,8,5,1,0,8,0.009345794392523364,0.011373751359905053
34785,2024-06-07,4476.21,703,purchase,Philadelphia,0,7,6,4,0,0,5,0.019230769230769232,0.009115770282588878
34786,2024-02-21,428.55,338,purchase,San Jose,0,21,2,2,0,0,9,0.009433962264150943,0.00887302396736359
34787,2024-09-02,4162.23,244,refund,Philadelphia,0,2,9,0,0,1,5,0.010638297872340425,0.009115770282588878
34788,2024-09-07,1445.35,452,refund,San Jose,0,7,9,5,1,1,9,0.008771929824561403,0.00887302396736359
34789,2023-12-04,1620.46,97,refund,San Jose,0,4,12,0,0,1,9,0.01098901098901099,0.00887302396736359
34790,2023-12-10,4201.89,47,refund,San Diego,0,10,12,6,1,1,8,0.009433962264150943,0.011373751359905053
34791,2024-08-21,2794.65,56,purchase,Chicago,0,21,8,2,0,0,0,0.009433962264150943,0.009320121652114197
34792,2024-07-08,2198.77,986,refund,Phoenix,0,8,7,0,0,1,6,0.009900990099009901,0.009939759036144578
34793,2024-08-17,4625.16,664,refund,Philadelphia,0,17,8,5,1,1,5,0.010416666666666666,0.009115770282588878
34794,2024-06-25,4068.95,957,refund,Philadelphia,0,25,6,1,0,1,5,0.0,0.009115770282588878
34795,2024-05-19,2459.69,399,purchase,Dallas,0,19,5,6,1,0,1,0.0,0.009825327510917031
34796,2023-10-26,830.17,823,purchase,Dallas,0,26,10,3,0,0,1,0.0,0.009825327510917031
34797,2024-01-17,4512.2,991,purchase,Houston,0,17,1,2,0,0,2,0.0,0.010509458512661395
34798,2023-10-23,4524.67,886,refund,Houston,0,23,10,0,0,1,2,0.02830188679245283,0.010509458512661395
34799,2024-10-15,994.99,804,refund,San Antonio,0,15,10,1,0,1,7,0.010526315789473684,0.009838998211091235
34800,2023-11-10,1456.55,314,purchase,Philadelphia,0,10,11,4,0,0,5,0.009345794392523364,0.009115770282588878
34801,2024-04-20,2938.46,720,refund,San Diego,0,20,4,5,1,1,8,0.009433962264150943,0.011373751359905053
34802,2024-03-30,889.57,351,refund,Philadelphia,0,30,3,5,1,1,5,0.020202020202020204,0.009115770282588878
34803,2023-10-21,807.68,926,refund,Chicago,0,21,10,5,1,1,0,0.02127659574468085,0.009320121652114197
